RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
411212100054030010011BP2600301110101122-320202008;4112;Secretaría de Gobierno;BP26003011;Implementación de estrategia de comunicación institucional clara y transparente en Santiago de Cali;BP260030111010112;Realizar acciones para la elaboración de piezas comunicativas institucionales;2020760010124;45;4502;4502016;4502016;4502016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010011;Estrategia de Comunicación clara y transparente, implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 136.168.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 136.168.000 ; 41.972.000 ; 31.656.000 ; -   ; -   ; 31.656.000 ; 10.316.000 ; 94.196.000 
411212100054030010011BP2600301110101192-32010100502030101;4112;Secretaría de Gobierno;BP26003011;Implementación de estrategia de comunicación institucional clara y transparente en Santiago de Cali;BP260030111010119;Realizar la adquisición de Paquetes de software para la adecuada operación de contenidos informativos.;2020760010124;45;4502;4502016;4502016;4502016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-32010100502030101;Paquetes de software;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010011;Estrategia de Comunicación clara y transparente, implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 112.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 112.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 112.000.000 
411212100054030010011BP2600301110201122-320202008;4112;Secretaría de Gobierno;BP26003011;Implementación de estrategia de comunicación institucional clara y transparente en Santiago de Cali;BP260030111020112;Difundir en medios de comunicación masivos.;2020760010124;45;4502;4502016;4502016;4502016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010011;Estrategia de Comunicación clara y transparente, implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 3.112.784.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.112.784.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.112.784.000 
411212100054030010011BP2600301110201132-320202008;4112;Secretaría de Gobierno;BP26003011;Implementación de estrategia de comunicación institucional clara y transparente en Santiago de Cali;BP260030111020113;Realizar la impresión y producción de piezas de comunicación;2020760010124;45;4502;4502016;4502016;4502016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010011;Estrategia de Comunicación clara y transparente, implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 507.708.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 507.708.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 507.708.000 
411212100054030010011BP2600301110201142-320202008;4112;Secretaría de Gobierno;BP26003011;Implementación de estrategia de comunicación institucional clara y transparente en Santiago de Cali;BP260030111020114;Realizar la planeación de los espacios institucionales que debe desarrollar el Despacho del Alcalde y los organismos de la Administracion;2020760010124;45;4502;4502016;4502016;4502016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010011;Estrategia de Comunicación clara y transparente, implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 569.460.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 569.460.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 569.460.000 
411212100054030010011BP2600301110201152-320202008;4112;Secretaría de Gobierno;BP26003011;Implementación de estrategia de comunicación institucional clara y transparente en Santiago de Cali;BP260030111020115;Realizar la planeación de actividades para la realización de piezas comunicativas específicas;2020760010124;45;4502;4502016;4502016;4502016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010011;Estrategia de Comunicación clara y transparente, implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 184.824.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 184.824.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 184.824.000 
411212100054030020004BP2600324710101042-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471010104;Implementar estrategia intertesectorial e interinstitucional para transversalizar el enfoque de cultura ciudadana como un abordaje central del gobierno abierto.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 63.088.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.088.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.088.000 
411212100054030020004BP2600324710101052-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471010105;Realizar seguimiento a la estrategia formulada.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 63.470.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.470.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.470.000 
411212100054030020004BP2600324710101062-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471010106;Formalizar un espacio de articulación para hacer de la cultura ciudadana un abordaje estratégico de intervención en Santiago de Cali.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 79.541.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 79.541.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 79.541.000 
411212100054030020004BP2600324710201112-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471020111;Implementar pactos de gobernanza para implementación de la cultura de la prevención como abordaje estratégico del gobierno abierto.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 127.541.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 127.541.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 127.541.000 
411212100054030020004BP2600324710201122-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471020112;Desarrollar estrategias y acciones  de fortalecimiento institucional y ciudadano para implementar la cultura de la prevención como abordaje estratégico del gobierno abierto en momentos de crisis social, económica y/o política.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 728.280.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 728.280.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 728.280.000 
411212100054030020004BP2600324710201132-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471020113;Implementar estrategias de información, educación y comunicación (IEC) que promuevan la  implementación de la cultura de la prevención como abordaje estratégico del gobierno abierto.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 120.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 120.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 120.000.000 
411212100054030020004BP2600324710201142-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471020114;Apoyar la supervisión y seguimiento al proyecto.;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 57.541.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 57.541.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 57.541.000 
411212100054030020004BP2600324710201182-320202008;4112;Secretaría de Gobierno;BP26003247;Desarrollo de una estrategia de articulación institucional para implementar iniciativas que dinamicen la cultura ciudadana para asumir la nueva normalidad en  Cali;BP260032471020118;Apoyar las acciones de red ciudadana que permita generar procesos de articulación institucional con eventos locales;2020760010122;45;4501;4501001;4501001;4501001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020004;Iniciativas institucionales y comunitarias en cultura ciudadana y promoción de nuevas normalidades apoyadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 160.539.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 160.539.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 160.539.000 
412112100054020010042BP2600278510101052-320202008;4121;Departamento Administrativo de Gestión Jurídica Pública;BP26002785;Implementación del Modelo de Prevención del Daño Antijurídico de Santiago de  Cali;BP260027851010105;Realizar la digitación, digitalización y actualización de la información litigiosa;2020760010070;12;1205;1205008;1205008;1205008;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010042;Modelo de prevención del Daño Antijurídico operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 81.744.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 81.744.000 ; 36.972.000 ; 23.852.000 ; 5.963.000 ; 5.963.000 ; 23.852.000 ; 13.120.000 ; 44.772.000 
412112100054020010042BP2600278510101062-320202008;4121;Departamento Administrativo de Gestión Jurídica Pública;BP26002785;Implementación del Modelo de Prevención del Daño Antijurídico de Santiago de  Cali;BP260027851010106;Realizar el seguimiento y control de la información litigiosa;2020760010070;12;1205;1205008;1205008;1205008;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010042;Modelo de prevención del Daño Antijurídico operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 48.222.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 48.222.000 ; 29.780.000 ; 29.780.000 ; 7.445.000 ; 7.445.000 ; 29.780.000 ; -   ; 18.442.000 
412112100054020010042BP2600278510101072-320202008;4121;Departamento Administrativo de Gestión Jurídica Pública;BP26002785;Implementación del Modelo de Prevención del Daño Antijurídico de Santiago de  Cali;BP260027851010107;Realizar la identificación y análisis de las causas generadoras del daño antijurídico;2020760010070;12;1205;1205008;1205008;1205008;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010042;Modelo de prevención del Daño Antijurídico operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 30.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 30.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 30.000.000 
412112100054020010042BP2600278510201042-320202009;4121;Departamento Administrativo de Gestión Jurídica Pública;BP26002785;Implementación del Modelo de Prevención del Daño Antijurídico de Santiago de  Cali;BP260027851020104;Adquirir suscripciones a portales de actualización normativa y jurisprudencial;2020760010070;12;1205;1205008;1205008;1205008;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010042;Modelo de prevención del Daño Antijurídico operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 40.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.000.000 
