 Centro Gestor ; Nombre Centro Gestor ; Area Funcional ; Nombre Area Funcional ; Propósito ; Nombre Propósito ; Reto ; Nombre Reto ; Programa ; Nombre Programa ; BPIN ; BP ; Nombre Proyecto ; Programa Presupuestal ; Nombre Actividad ; Pospre ; Nombre Pospre ; Fondo ; Nombre fondo ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4121;Departamento Administrativo de Gestión Jurídica Pública;63020010003;Estructuración e implementación de Legaltech Para el Fortalecimiento de la Gestión Jurídica Administrativa.;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010018;BP26005460;Fortalecimiento del ciclo de defensa jurídica y de la política de mejora normativa del Distrito Especial de Santiago de Cali;BP260054601020105;Procesar y analizar los datos estadísticos de los sistemas de información;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 23.334.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.334.000 ; 21.780.000 ; 19.057.500 ; 2.722.500 ; -   ; 19.057.500 ; 2.722.500 ; 1.554.000 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010101;Realizar alistamiento general y acompañamiento técnico de actividades en el desarrollo del proyecto;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 40.028.527 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.028.527 ; 27.312.000 ; -   ; -   ; -   ; -   ; 27.312.000 ; 12.716.527 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010102;Desarrollar el proceso de sensibilización de la cultura de autocontrol, autoevaluación, control y sistema de control interno;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 63.713.580 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.713.580 ; 43.560.000 ; -   ; -   ; -   ; -   ; 43.560.000 ; 20.153.580 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010103;Realizar el seguimiento, evaluación y monitoreo del proyecto;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 54.054.840 ; -   ; -   ; -   ; -   ; -   ; -   ; 54.054.840 ; 39.360.000 ; -   ; -   ; -   ; -   ; 39.360.000 ; 14.694.840 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010104;Realizar apoyo logístico para el desarrollo de las actividades del proyecto de inversión;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010105;Hacer seguimiento y verificación a la apropiación sobre autocontrol y herramientas institucionales a los servidores públicos de los organismos;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 63.713.580 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.713.580 ; 43.560.000 ; -   ; -   ; -   ; -   ; 43.560.000 ; 20.153.580 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010106;Realizar campaña de divulgación sobre herramientas de control a los servidores públicos de la administración distrital;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 45.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.000.000 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010107;Realizar talleres de asesoría y acompañamiento para la prevención de riesgos en la gestión con el fin de fortalecer el control interno en la entidad;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 25.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.000.000 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010109;Elaborar piezas comunicativas e informativas del proceso de control interno a la gestión;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 10.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 10.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 10.000.000 ;Recursos Propios de Libre Destinación
4123;Departamento Administrativo de Control Interno;63020010004;Estrategias en la entidad para fomentar la cultura del control con enfoque hacia la prevención de riesgos en la gestión;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010130;BP26005466;Fortalecimiento de estrategias para las buenas prácticas del control interno en la Alcaldía Distrital de Santiago de Cali;BP260054661010110;Realizar congreso territorial de fortalecimiento institucional en el marco del sistema de control interno y herramientas institucionales;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 91.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 91.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 91.300.000 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010005;Expedientes activos de los procesos disciplinarios de vigencias anteriores terminados;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010233;BP26005299;Fortalecimiento  de la gestión disciplinaria en Santiago de Cali;BP260052991010101;Realizar la proyección de autos que permitan tomar decisiones respecto al proceso disciplinario;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 239.250.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 239.250.000 ; 73.920.000 ; 73.920.000 ; 9.240.000 ; -   ; 73.920.000 ; -   ; 165.330.000 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010005;Expedientes activos de los procesos disciplinarios de vigencias anteriores terminados;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010233;BP26005299;Fortalecimiento  de la gestión disciplinaria en Santiago de Cali;BP260052991010102;Fortalecer el recaudo probatorio de los procesos disciplinarios activos en la toma de decisiones de fondo;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 140.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 140.000.000 ; 27.312.000 ; 27.312.000 ; 3.414.000 ; -   ; 27.312.000 ; -   ; 112.688.000 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010005;Expedientes activos de los procesos disciplinarios de vigencias anteriores terminados;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010233;BP26005299;Fortalecimiento  de la gestión disciplinaria en Santiago de Cali;BP260052991010103;Realizar la respectiva actualización, mantenimiento y soporte al aplicativo Softcontrol;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 42.300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 42.300.000 ; 28.462.500 ; 28.462.500 ; 1.897.500 ; -   ; 28.462.500 ; -   ; 13.837.500 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010006;Investigaciones  de la conducta oficial del servidor público  realizadas;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010234;BP26005297;Fortalecimiento del diagnóstico y evaluación relacionados con la conducta del servidor público en la Administración Central de Santiago de Cali;BP260052971010101;Elaborar un documento preliminar del desarrollo de  investigaciones de la conducta  del servidor público;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 48.756.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 48.756.000 ; 24.987.450 ; 24.987.450 ; 4.875.600 ; -   ; 24.987.450 ; -   ; 23.768.550 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010006;Investigaciones  de la conducta oficial del servidor público  realizadas;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010234;BP26005297;Fortalecimiento del diagnóstico y evaluación relacionados con la conducta del servidor público en la Administración Central de Santiago de Cali;BP260052971010102;Construir herramientas estadísticas y de recolección de información de la conducta del servidor público;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 48.756.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 48.756.000 ; 6.106.216 ; 6.106.216 ; 1.101.256 ; -   ; 6.106.216 ; -   ; 42.649.784 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010006;Investigaciones  de la conducta oficial del servidor público  realizadas;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010234;BP26005297;Fortalecimiento del diagnóstico y evaluación relacionados con la conducta del servidor público en la Administración Central de Santiago de Cali;BP260052971010103;Sistematizar la información correspondiente a las diferentes conductas del servidor público.;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 52.998.278 ; -   ; -   ; -   ; -   ; -   ; -   ; 52.998.278 ; 6.443.834 ; 6.443.834 ; 1.365.644 ; -   ; 6.443.834 ; -   ; 46.554.444 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010006;Investigaciones  de la conducta oficial del servidor público  realizadas;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010234;BP26005297;Fortalecimiento del diagnóstico y evaluación relacionados con la conducta del servidor público en la Administración Central de Santiago de Cali;BP260052971010104;Elaborar el documento final de las investigaciones sobre conducta del servidor público;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 89.060.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 89.060.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 89.060.000 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010006;Investigaciones  de la conducta oficial del servidor público  realizadas;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010234;BP26005297;Fortalecimiento del diagnóstico y evaluación relacionados con la conducta del servidor público en la Administración Central de Santiago de Cali;BP260052971010105;Publicar los documentos finales de las investigaciones realizadas;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 45.217.440 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.217.440 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.217.440 ;Recursos Propios de Libre Destinación
4124;Departamento Administrativo de Control Disciplinario Interno;63020010006;Investigaciones  de la conducta oficial del servidor público  realizadas;63;Cali con Buen Gobierno;6302;Gestión pública para los ciudadanos;6302001;Fortalecimiento institucional;2024760010234;BP26005297;Fortalecimiento del diagnóstico y evaluación relacionados con la conducta del servidor público en la Administración Central de Santiago de Cali;BP260052971010106;Divulgar los resultados de las investigaciones de la conducta del servidor público.;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 7.692.282 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.692.282 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.692.282 ;Recursos Propios de Libre Destinación
